time,open,high,low,close,volume
2026-05-13 06:10:00,1.17334,1.17354,1.17327,1.17335,177
2026-05-13 06:15:00,1.17335,1.1735,1.17335,1.1734,153
2026-05-13 06:20:00,1.1734,1.17347,1.17335,1.17346,96
2026-05-13 06:25:00,1.17346,1.17358,1.17337,1.17351,218
2026-05-13 06:30:00,1.17351,1.17373,1.17351,1.17369,137
2026-05-13 06:35:00,1.17369,1.17378,1.17347,1.17354,120
2026-05-13 06:40:00,1.17355,1.17364,1.17342,1.1736,107
2026-05-13 06:45:00,1.1736,1.17366,1.17348,1.17349,112
2026-05-13 06:50:00,1.17349,1.17358,1.17337,1.1735,96
2026-05-13 06:55:00,1.17355,1.17365,1.17332,1.17344,160
2026-05-13 07:00:00,1.17344,1.17351,1.17331,1.1735,150
2026-05-13 07:05:00,1.1735,1.1735,1.17334,1.17339,75
2026-05-13 07:10:00,1.17339,1.1735,1.17335,1.17335,117
2026-05-13 07:15:00,1.17339,1.17351,1.17333,1.17345,95
2026-05-13 07:20:00,1.17346,1.17351,1.17338,1.17345,61
2026-05-13 07:25:00,1.17345,1.17346,1.17325,1.17337,80
2026-05-13 07:30:00,1.17337,1.17342,1.17326,1.1733,102
2026-05-13 07:35:00,1.1733,1.17335,1.17315,1.17328,139
2026-05-13 07:40:00,1.17328,1.17337,1.17313,1.17334,127
2026-05-13 07:45:00,1.17334,1.17342,1.17323,1.1734,102
2026-05-13 07:50:00,1.17341,1.17345,1.17331,1.17342,98
2026-05-13 07:55:00,1.17342,1.17346,1.17331,1.17344,154
2026-05-13 08:00:00,1.17344,1.17364,1.17333,1.17363,201
2026-05-13 08:05:00,1.17363,1.17363,1.17347,1.17352,98
2026-05-13 08:10:00,1.17352,1.17363,1.17343,1.1735,101
2026-05-13 08:15:00,1.1735,1.17353,1.17334,1.17345,126
2026-05-13 08:20:00,1.17345,1.17369,1.17343,1.17359,176
2026-05-13 08:25:00,1.17362,1.17368,1.17349,1.17363,120
2026-05-13 08:30:00,1.17364,1.17368,1.17351,1.17359,88
2026-05-13 08:35:00,1.17359,1.17359,1.17345,1.17349,100
2026-05-13 08:40:00,1.17349,1.17355,1.17327,1.17333,127
2026-05-13 08:45:00,1.17333,1.17352,1.17331,1.1734,126
2026-05-13 08:50:00,1.1734,1.17347,1.1732,1.17329,124
2026-05-13 08:55:00,1.17329,1.17341,1.17319,1.1734,134
2026-05-13 09:00:00,1.17339,1.17342,1.17299,1.1734,274
2026-05-13 09:05:00,1.1734,1.1734,1.17295,1.17297,236
2026-05-13 09:10:00,1.17297,1.17299,1.17261,1.1727,218
2026-05-13 09:15:00,1.1727,1.17289,1.17258,1.17272,204
2026-05-13 09:20:00,1.17272,1.17275,1.17245,1.17253,176
2026-05-13 09:25:00,1.17253,1.17271,1.17243,1.17265,224
2026-05-13 09:30:00,1.17265,1.17265,1.17236,1.1725,217
2026-05-13 09:35:00,1.1725,1.17259,1.17222,1.17226,299
2026-05-13 09:40:00,1.17226,1.17256,1.17217,1.17248,242
