time,open,high,low,close,volume
2026-04-08 23:00:00,47920.5,47938.9,47864.3,47864.8,5602
2026-04-09 01:00:00,47850.9,47916.6,47850.9,47877.4,3957
2026-04-09 02:00:00,47877.3,47905.8,47850.3,47857.7,3756
2026-04-09 03:00:00,47854.8,47906.6,47811.6,47868.4,8844
2026-04-09 04:00:00,47868.3,47884.6,47818.6,47850.4,8068
2026-04-09 05:00:00,47851.1,47860.4,47828.0,47828.4,5900
2026-04-09 06:00:00,47828.4,47851.3,47811.6,47844.9,4277
2026-04-09 07:00:00,47845.1,47854.0,47820.8,47829.6,3551
2026-04-09 08:00:00,47829.9,47869.8,47801.6,47841.1,5604
2026-04-09 09:00:00,47841.5,47872.8,47789.6,47824.7,7047
2026-04-09 10:00:00,47827.2,47842.8,47712.1,47746.9,8145
2026-04-09 11:00:00,47748.8,47762.7,47698.1,47711.8,7500
2026-04-09 12:00:00,47711.8,47753.9,47692.1,47738.1,6021
2026-04-09 13:00:00,47738.5,47756.5,47694.8,47697.7,6538
2026-04-09 14:00:00,47697.3,47748.9,47667.6,47731.4,7338
2026-04-09 15:00:00,47733.9,47784.0,47699.3,47749.8,7902
2026-04-09 16:00:00,47752.0,47862.8,47679.5,47857.7,13070
2026-04-09 17:00:00,47857.5,47867.8,47737.4,47783.9,15558
2026-04-09 18:00:00,47783.8,48068.4,47722.7,48064.3,15544
2026-04-09 19:00:00,48064.2,48238.4,48064.2,48234.6,14940
2026-04-09 20:00:00,48234.3,48321.1,48219.7,48294.9,13524
2026-04-09 21:00:00,48295.4,48301.8,48155.6,48174.3,14187
2026-04-09 22:00:00,48174.6,48253.6,48162.7,48175.0,12993
2026-04-09 23:00:00,48176.6,48193.2,48147.7,48175.6,4755
2026-04-10 01:00:00,48154.2,48180.4,48130.2,48141.4,3484
2026-04-10 02:00:00,48142.8,48161.2,48126.6,48142.4,2544
2026-04-10 03:00:00,48142.7,48166.8,48120.0,48162.8,5998
2026-04-10 04:00:00,48163.0,48186.6,48138.8,48158.7,5807
2026-04-10 05:00:00,48159.0,48161.9,48117.8,48125.9,3978
2026-04-10 06:00:00,48126.4,48151.6,48116.8,48142.9,2942
2026-04-10 07:00:00,48143.0,48145.8,48119.6,48122.3,2370
2026-04-10 08:00:00,48122.9,48143.3,48121.3,48128.5,3114
2026-04-10 09:00:00,48127.2,48131.5,48089.5,48103.4,4501
2026-04-10 10:00:00,48102.4,48158.2,48090.8,48146.9,6041
2026-04-10 11:00:00,48147.5,48151.5,48050.0,48057.5,5765
2026-04-10 12:00:00,48057.6,48181.0,48057.6,48144.3,6782
2026-04-10 13:00:00,48144.2,48171.2,48106.4,48153.8,5331
2026-04-10 14:00:00,48156.3,48190.8,48138.6,48155.3,5280
2026-04-10 15:00:00,48158.0,48279.0,48147.1,48179.8,7407
