time,open,high,low,close,volume
2021-03-10 16:00:00,32014.0,32272.5,31975.5,32263.5,35496
2021-03-10 20:00:00,32264.0,32390.5,32194.5,32372.0,23660
2021-03-11 00:00:00,32375.5,32400.0,32272.5,32396.5,6997
2021-03-11 04:00:00,32396.5,32449.0,32390.0,32429.5,7709
2021-03-11 08:00:00,32430.0,32453.5,32377.5,32399.5,12058
2021-03-11 12:00:00,32399.5,32427.5,32352.5,32393.0,11863
2021-03-11 16:00:00,32393.0,32656.5,32342.0,32609.5,22764
2021-03-11 20:00:00,32609.5,32643.5,32472.0,32499.5,15527
2021-03-12 00:00:00,32503.5,32562.5,32500.0,32537.5,6085
2021-03-12 04:00:00,32537.5,32590.0,32506.5,32549.0,7591
2021-03-12 08:00:00,32549.5,32564.5,32389.5,32463.5,15551
2021-03-12 12:00:00,32463.5,32585.0,32430.5,32516.0,12863
2021-03-12 16:00:00,32516.0,32675.5,32491.0,32641.5,25806
2021-03-12 20:00:00,32641.5,32823.0,32624.0,32802.0,12727
2021-03-15 00:00:00,32831.0,32911.0,32815.5,32863.5,6176
2021-03-15 04:00:00,32863.5,32902.5,32812.5,32837.5,8549
2021-03-15 08:00:00,32837.5,32902.5,32755.5,32887.0,12089
2021-03-15 12:00:00,32887.0,32930.0,32813.5,32834.0,9361
2021-03-15 16:00:00,32834.0,32928.0,32625.5,32817.0,20499
2021-03-15 20:00:00,32817.0,32967.0,32789.0,32929.0,8790
2021-03-16 00:00:00,32936.5,32936.5,32883.5,32912.5,4285
2021-03-16 04:00:00,32912.5,32961.5,32904.0,32922.0,7365
2021-03-16 08:00:00,32921.5,32941.5,32898.5,32913.5,9049
2021-03-16 12:00:00,32913.5,32975.0,32884.0,32939.5,9391
2021-03-16 16:00:00,32939.0,32948.5,32779.0,32836.0,18434
2021-03-16 20:00:00,32836.0,32894.0,32777.5,32867.5,16925
2021-03-17 00:00:00,32863.0,32876.5,32815.0,32831.0,3808
2021-03-17 04:00:00,32831.5,32844.0,32778.0,32811.5,7174
2021-03-17 08:00:00,32811.5,32860.0,32801.5,32834.5,7782
2021-03-17 12:00:00,32834.5,32888.0,32821.5,32885.5,10009
2021-03-17 16:00:00,32885.0,32959.5,32784.0,32885.5,23423
2021-03-17 20:00:00,32885.5,33046.5,32854.0,33010.5,24866
2021-03-18 00:00:00,33022.0,33136.5,33010.5,33125.5,4787
2021-03-18 04:00:00,33125.5,33162.5,33068.0,33091.0,8524
2021-03-18 08:00:00,33091.0,33137.5,32992.5,33013.0,12933
2021-03-18 12:00:00,33012.0,33087.0,32968.0,33014.5,15319
2021-03-18 16:00:00,33014.5,33229.5,32956.5,33113.5,28073
2021-03-18 20:00:00,33113.5,33206.0,32837.5,32910.0,26124
2021-03-19 00:00:00,32914.0,32955.5,32871.0,32948.0,6058
2021-03-19 04:00:00,32948.0,32983.0,32904.0,32949.0,10266
2021-03-19 08:00:00,32949.0,32968.5,32865.5,32944.0,14644
2021-03-19 12:00:00,32944.0,32960.0,32853.0,32908.5,11683
2021-03-19 16:00:00,32908.0,32908.0,32513.0,32729.0,37849
2021-03-19 20:00:00,32729.0,32787.5,32600.0,32621.5,18330
2021-03-22 00:00:00,32561.5,32613.5,32535.0,32537.5,6773
2021-03-22 04:00:00,32537.0,32594.5,32486.5,32576.0,10044
2021-03-22 08:00:00,32575.5,32587.5,32432.0,32536.5,13685
2021-03-22 12:00:00,32535.5,32626.5,32494.0,32586.5,10791
2021-03-22 16:00:00,32586.5,32721.0,32514.0,32710.5,24203
2021-03-22 20:00:00,32710.5,32809.5,32683.0,32771.0,13328
2021-03-23 00:00:00,32768.5,32805.5,32743.0,32767.5,4198
2021-03-23 04:00:00,32767.0,32786.5,32675.5,32676.0,8470
2021-03-23 08:00:00,32675.5,32699.0,32590.5,32650.5,11667
2021-03-23 12:00:00,32650.5,32664.0,32558.0,32620.5,12647
2021-03-23 16:00:00,32620.5,32759.5,32591.5,32705.0,27997
2021-03-23 20:00:00,32705.0,32731.5,32356.5,32453.0,24346
2021-03-24 00:00:00,32466.0,32470.0,32403.5,32423.5,6179
2021-03-24 04:00:00,32423.5,32452.5,32356.5,32397.5,10036
2021-03-24 08:00:00,32397.5,32512.0,32369.0,32491.0,12318
2021-03-24 12:00:00,32491.0,32569.0,32486.5,32531.5,10318
2021-03-24 16:00:00,32531.5,32784.5,32513.5,32711.5,31394
2021-03-24 20:00:00,32711.5,32713.5,32418.5,32456.0,27068
2021-03-25 00:00:00,32474.5,32529.5,32448.5,32528.5,4603
2021-03-25 04:00:00,32528.5,32584.5,32445.5,32512.5,10613
2021-03-25 08:00:00,32512.5,32558.5,32442.0,32502.0,12024
2021-03-25 12:00:00,32502.0,32526.5,32257.5,32281.0,15575
2021-03-25 16:00:00,32280.0,32477.0,32067.0,32472.0,43402
2021-03-25 20:00:00,32470.5,32685.5,32407.0,32674.0,29091
2021-03-26 00:00:00,32676.5,32699.5,32619.5,32639.5,5383
2021-03-26 04:00:00,32639.0,32725.0,32614.5,32716.5,8226
2021-03-26 08:00:00,32716.5,32767.5,32704.0,32734.5,9909
2021-03-26 12:00:00,32734.5,32797.5,32680.5,32748.5,10382
2021-03-26 16:00:00,32748.5,32875.0,32705.0,32842.5,24753
2021-03-26 20:00:00,32842.5,33105.5,32676.0,33074.0,23712
2021-03-29 00:00:00,33043.0,33071.0,32945.5,32954.0,6059
2021-03-29 04:00:00,32954.0,33002.5,32935.5,32967.0,9731
2021-03-29 08:00:00,32967.5,33017.0,32869.0,32896.0,15232
2021-03-29 12:00:00,32895.0,32968.5,32874.5,32910.0,9088
2021-03-29 16:00:00,32910.5,33132.5,32898.5,33123.0,32521
2021-03-29 20:00:00,33123.0,33260.0,33095.5,33180.0,22925
2021-03-30 00:00:00,33206.0,33222.0,33130.5,33140.5,4759
2021-03-30 04:00:00,33140.5,33224.5,33126.5,33204.0,6453
2021-03-30 08:00:00,33204.0,33255.5,33179.0,33217.0,9960
2021-03-30 12:00:00,33217.0,33248.0,33102.5,33116.0,9386
2021-03-30 16:00:00,33116.0,33170.5,32985.0,33043.0,28015
2021-03-30 20:00:00,33043.5,33163.0,32990.5,33060.5,16653
2021-03-31 00:00:00,33056.0,33110.5,33019.0,33105.0,5306
2021-03-31 04:00:00,33105.0,33125.0,33036.0,33046.5,6909
2021-03-31 08:00:00,33046.5,33068.0,32996.5,33034.0,9475
2021-03-31 12:00:00,33033.5,33055.5,32990.0,33037.0,6752
2021-03-31 16:00:00,33037.0,33170.0,33025.5,33114.0,19380
2021-03-31 20:00:00,33114.0,33139.5,33007.5,33031.5,15068
2021-04-01 00:00:00,33037.0,33065.0,33006.5,33055.5,4035
2021-04-01 04:00:00,33055.0,33058.0,32966.0,32990.0,6655
2021-04-01 08:00:00,32990.0,33080.5,32983.0,33078.5,8348
2021-04-01 12:00:00,33078.5,33089.5,33010.0,33082.5,6917
2021-04-01 16:00:00,33082.5,33156.5,32988.0,33138.0,19061
2021-04-01 20:00:00,33138.0,33182.5,33086.0,33175.0,10304
2021-04-02 00:00:00,33173.5,33173.5,33132.0,33158.5,2435
2021-04-02 04:00:00,33158.5,33161.5,33129.0,33137.5,2004
2021-04-02 08:00:00,33137.5,33200.0,33133.0,33197.0,2276
2021-04-02 12:00:00,33197.0,33375.0,33174.0,33322.0,4147
2021-04-02 16:00:00,33322.5,33338.0,33293.0,33314.5,684
2021-04-05 00:00:00,33326.0,33367.0,33267.0,33357.5,5118
2021-04-05 04:00:00,33357.5,33374.5,33340.5,33360.5,3530
2021-04-05 08:00:00,33360.5,33364.0,33301.0,33339.5,3597
2021-04-05 12:00:00,33339.5,33403.0,33333.0,33394.0,4015
2021-04-05 16:00:00,33394.5,33613.5,33381.0,33555.0,17129
2021-04-05 20:00:00,33555.0,33574.0,33487.0,33545.0,12638
2021-04-06 00:00:00,33528.5,33567.5,33493.0,33500.5,3746
2021-04-06 04:00:00,33500.5,33507.5,33423.5,33445.0,5351
2021-04-06 08:00:00,33444.5,33515.5,33409.0,33452.5,8508
2021-04-06 12:00:00,33485.0,33504.0,33438.0,33457.5,6724
2021-04-06 16:00:00,33457.5,33543.0,33444.0,33480.5,17158
2021-04-06 20:00:00,33479.5,33488.0,33377.5,33437.5,11407
2021-04-07 00:00:00,33444.5,33486.5,33433.5,33479.5,3016
2021-04-07 04:00:00,33479.5,33481.0,33426.5,33460.5,5443
2021-04-07 08:00:00,33460.5,33473.0,33430.0,33452.5,6988
2021-04-07 12:00:00,33452.5,33461.5,33370.0,33373.5,6727
2021-04-07 16:00:00,33373.5,33518.0,33344.5,33419.5,18823
2021-04-07 20:00:00,33419.0,33468.5,33366.5,33462.5,11930
2021-04-08 00:00:00,33453.5,33500.0,33431.5,33456.0,3397
2021-04-08 04:00:00,33456.5,33503.5,33442.5,33486.5,5082
2021-04-08 08:00:00,33486.5,33530.0,33427.0,33449.5,7169
2021-04-08 12:00:00,33449.5,33463.0,33399.5,33408.5,6572
2021-04-08 16:00:00,33408.5,33460.0,33335.0,33437.0,17060
2021-04-08 20:00:00,33437.0,33575.0,33424.5,33566.0,8226
2021-04-09 00:00:00,33554.5,33585.0,33539.0,33570.0,3224
2021-04-09 04:00:00,33569.0,33574.0,33484.5,33525.5,5088
2021-04-09 08:00:00,33525.5,33572.5,33493.0,33565.5,7897
2021-04-09 12:00:00,33565.5,33604.5,33540.0,33540.0,7417
2021-04-09 16:00:00,33540.0,33649.0,33520.5,33596.0,15588
2021-04-09 20:00:00,33596.0,33805.0,33583.5,33751.5,9757
2021-04-12 00:00:00,33762.0,33796.0,33712.5,33760.0,4871
2021-04-12 04:00:00,33760.0,33765.0,33684.0,33685.5,6364
2021-04-12 08:00:00,33685.5,33723.0,33669.0,33703.0,8218
2021-04-12 12:00:00,33703.0,33763.0,33700.0,33739.5,5866
2021-04-12 16:00:00,33740.0,33784.0,33689.5,33741.5,15762
2021-04-12 20:00:00,33741.5,33772.0,33661.0,33748.5,10338
2021-04-13 00:00:00,33754.0,33775.0,33732.0,33760.0,2940
2021-04-13 04:00:00,33760.0,33779.5,33740.0,33749.5,4793
2021-04-13 08:00:00,33750.0,33788.0,33723.5,33772.0,6403
2021-04-13 12:00:00,33771.5,33824.5,33573.0,33684.0,11643
2021-04-13 16:00:00,33684.5,33688.5,33544.5,33565.5,16825
2021-04-13 20:00:00,33565.5,33740.5,33554.5,33685.0,10349
2021-04-14 00:00:00,33687.5,33692.0,33631.5,33639.0,2606
2021-04-14 04:00:00,33639.0,33684.5,33633.0,33680.5,5204
2021-04-14 08:00:00,33680.5,33702.0,33660.5,33693.0,7312
2021-04-14 12:00:00,33693.0,33710.5,33651.5,33664.5,6247
2021-04-14 16:00:00,33664.5,33912.5,33650.0,33877.5,18381
2021-04-14 20:00:00,33877.5,33880.5,33705.5,33775.0,17886
2021-04-15 00:00:00,33766.0,33818.0,33760.5,33804.0,3436
2021-04-15 04:00:00,33804.0,33816.0,33771.5,33798.0,6438
2021-04-15 08:00:00,33798.0,33869.5,33792.0,33855.5,6983
2021-04-15 12:00:00,33855.0,33929.5,33847.5,33890.0,7036
2021-04-15 16:00:00,33890.0,34041.0,33872.5,34023.0,16607
2021-04-15 20:00:00,34023.0,34071.0,33975.5,34046.5,12018
2021-04-16 00:00:00,34051.0,34052.0,33990.0,33997.0,2712
2021-04-16 04:00:00,33996.0,34023.0,33993.0,34022.0,5014
2021-04-16 08:00:00,34022.0,34061.0,33993.5,34049.0,6969
2021-04-16 12:00:00,34049.0,34121.0,34038.5,34119.5,7465
2021-04-16 16:00:00,34119.5,34247.0,34105.0,34123.5,18292
2021-04-16 20:00:00,34123.5,34251.0,34109.0,34163.0,10268
2021-04-19 00:00:00,34120.5,34146.5,34068.5,34097.5,3523
2021-04-19 04:00:00,34097.5,34117.5,34073.5,34101.5,5519
2021-04-19 08:00:00,34101.5,34155.0,34061.5,34128.0,6902
2021-04-19 12:00:00,34128.0,34147.5,34085.0,34144.0,6663
2021-04-19 16:00:00,34144.0,34147.0,33978.5,34002.0,20748
2021-04-19 20:00:00,34002.5,34135.5,33992.5,34115.0,12928
2021-04-20 00:00:00,34114.0,34155.0,34103.0,34133.0,2844
2021-04-20 04:00:00,34133.0,34180.5,34123.5,34148.0,5631
2021-04-20 08:00:00,34148.0,34178.0,34029.5,34050.0,7780
2021-04-20 12:00:00,34050.0,34050.0,33877.0,33941.5,11626
2021-04-20 16:00:00,33941.5,33998.5,33726.0,33842.5,22087
2021-04-20 20:00:00,33841.5,33841.5,33689.0,33807.0,12174
2021-04-21 00:00:00,33818.0,33840.5,33799.5,33820.0,3980
2021-04-21 04:00:00,33820.0,33822.5,33752.5,33781.0,7280
2021-04-21 08:00:00,33781.0,33866.0,33741.5,33823.5,9062
2021-04-21 12:00:00,33823.5,33864.0,33743.0,33762.5,8591
2021-04-21 16:00:00,33762.0,34040.0,33758.0,34036.0,16149
2021-04-21 20:00:00,34036.0,34152.0,34032.5,34094.5,9072
2021-04-22 00:00:00,34090.5,34096.0,34062.5,34075.5,2899
2021-04-22 04:00:00,34075.5,34123.5,34056.0,34116.5,6714
2021-04-22 08:00:00,34116.5,34151.0,34094.5,34101.5,7809
2021-04-22 12:00:00,34101.5,34144.0,34095.0,34108.5,6702
2021-04-22 16:00:00,34108.5,34136.0,33956.0,34125.5,16259
2021-04-22 20:00:00,34125.5,34127.0,33718.5,33830.0,21865
2021-04-23 00:00:00,33832.0,33858.5,33804.0,33844.0,3905
2021-04-23 04:00:00,33844.0,33880.5,33833.5,33853.5,5619
2021-04-23 08:00:00,33853.5,33906.0,33795.5,33884.0,8369
2021-04-23 12:00:00,33884.0,33887.5,33759.0,33769.5,7682
2021-04-23 16:00:00,33769.5,34075.0,33711.0,34052.0,16487
2021-04-23 20:00:00,34052.5,34158.5,34004.5,34015.5,9398
2021-04-26 00:00:00,34033.5,34064.5,33992.5,34031.0,2967
2021-04-26 04:00:00,34031.0,34099.5,34016.5,34096.0,4871
2021-04-26 08:00:00,34096.0,34101.5,34038.5,34048.0,6770
2021-04-26 12:00:00,34047.5,34107.5,34025.5,34089.0,6402
2021-04-26 16:00:00,34089.0,34147.0,34030.5,34043.5,14079
2021-04-26 20:00:00,34044.0,34048.0,33938.0,33998.0,10028
2021-04-27 00:00:00,33981.5,34019.0,33965.0,33988.5,3030
2021-04-27 04:00:00,33988.0,34022.0,33976.5,34013.0,4523
2021-04-27 08:00:00,34013.0,34076.5,33998.5,34013.5,6447
2021-04-27 12:00:00,34013.5,34019.5,33924.5,33949.0,6408
2021-04-27 16:00:00,33949.0,33981.0,33866.5,33925.0,15508
2021-04-27 20:00:00,33925.0,34040.5,33884.5,33912.5,10018
2021-04-28 00:00:00,33925.5,33935.0,33894.5,33906.5,2572
2021-04-28 04:00:00,33907.0,33953.0,33896.5,33942.0,3708
2021-04-28 08:00:00,33942.0,33971.0,33899.0,33938.5,5754
2021-04-28 12:00:00,33938.5,33966.0,33882.5,33930.5,6118
2021-04-28 16:00:00,33930.5,33936.0,33805.0,33875.5,13815
2021-04-28 20:00:00,33875.5,33949.0,33793.5,33815.5,14132
2021-04-29 00:00:00,33825.0,33887.0,33816.5,33881.5,2143
2021-04-29 04:00:00,33881.0,33943.5,33874.0,33916.0,4043
2021-04-29 08:00:00,33916.0,33985.5,33913.5,33951.5,6134
2021-04-29 12:00:00,33951.5,34015.5,33939.0,33998.5,6085
2021-04-29 16:00:00,33998.0,34032.5,33733.0,33911.0,19715
2021-04-29 20:00:00,33910.5,34083.5,33891.5,34023.0,12378
2021-04-30 00:00:00,34036.0,34047.0,33996.0,34030.0,3853
2021-04-30 04:00:00,34030.0,34034.0,33973.0,33994.5,4581
2021-04-30 08:00:00,33994.0,34031.5,33955.0,33994.5,6917
2021-04-30 12:00:00,33994.5,34011.5,33864.5,33917.5,8375
2021-04-30 16:00:00,33917.5,33965.5,33786.0,33853.0,18826
2021-04-30 20:00:00,33853.0,33928.5,33811.0,33906.5,13829
2021-05-03 00:00:00,33955.0,34031.0,33933.5,34028.0,3304
2021-05-03 04:00:00,34028.0,34029.0,33964.5,34006.5,3963
2021-05-03 08:00:00,34006.5,34082.5,33961.5,34064.0,5454
2021-05-03 12:00:00,34064.0,34106.0,33974.0,34036.0,7283
2021-05-03 16:00:00,34036.0,34222.5,34035.0,34170.5,16705
2021-05-03 20:00:00,34170.5,34191.0,34088.5,34105.5,8699
2021-05-04 00:00:00,34117.5,34122.0,34076.5,34097.5,2401
2021-05-04 04:00:00,34097.5,34097.5,34030.5,34071.0,3896
2021-05-04 08:00:00,34069.5,34132.0,34049.0,34092.5,7261
2021-05-04 12:00:00,34092.5,34141.0,33935.0,33969.0,10687
2021-05-04 16:00:00,33969.0,34071.5,33764.5,33960.0,24105
